@relation forestfires

@attribute "R Mean" numeric
@attribute "G Mean" numeric
@attribute "B Mean" numeric
@attribute "R Standard deviation" numeric
@attribute "G Standard deviation" numeric
@attribute "B Standard deviation" numeric
@attribute "R Median" numeric
@attribute "G Median" numeric
@attribute "B Median" numeric
@attribute "R Max" numeric
@attribute "G Max" numeric
@attribute "B Max" numeric
@attribute "R Min" numeric
@attribute "G Min" numeric
@attribute "B Min" numeric
@attribute "R Entropy" numeric
@attribute "G Entropy" numeric
@attribute "B Entropy" numeric
@attribute "R Energy" numeric
@attribute "G Energy" numeric
@attribute "B Energy" numeric
@attribute "R Kurtosis" numeric
@attribute "G Kurtosis" numeric
@attribute "B Kurtosis" numeric
@attribute "L Mean" numeric
@attribute "a Mean" numeric
@attribute "b Mean" numeric
@attribute "L Standard deviation" numeric
@attribute "a Standard deviation" numeric
@attribute "b Standard deviation" numeric
@attribute "L median" numeric
@attribute "a median" numeric
@attribute "b median" numeric
@attribute "a b Correlation factor" numeric
@attribute "gray Mean" numeric
@attribute "H Mean" numeric
@attribute "S Mean" numeric
@attribute "V Mean" numeric
@attribute "H Standard deviation" numeric
@attribute "S Standard deviation" numeric
@attribute "V Standard deviation" numeric
@attribute "homogeneity" numeric
@attribute class {H, F, N}

@data
162.17010416666668,77.32197916666667,38.4490625,23.850518032231836,19.768287320425593,7.000156929509539,161.0,72.0,38.0,252,178,73,65,32,12,4.5564104316333305,4.130341481193982,3.3403316014896216,0.012816145833333327,0.020740169270833313,0.04267534722222221,0.623668381001274,3.06378803668553,0.9139990605446764,109.79645833333333,160.41770833333334,165.97947916666666,19.651331272713577,4.093961376010268,9.585019547644785,107.0,161.0,165.0,0.06277572523642734,98.2740625,8.978229166666667,192.9871875,162.17010416666668,2.7051734751797287,15.858283272152876,23.850518032231836,2.418227516186469e-05,F
166.50395833333334,80.00645833333333,32.58770833333333,28.734484671411757,22.38341927163789,6.280510110513627,171.0,77.0,33.0,244,171,75,80,39,10,4.699942428381775,4.360778980802749,3.239734393380582,0.010393359374999994,0.014894704861111099,0.045351649305555575,-0.46918340969786776,-0.612231787520356,0.8696539252972939,112.743125,160.49541666666667,170.20010416666668,23.07686103512293,4.362646825768605,10.594468878734915,113.0,161.0,172.0,0.1901062842341284,100.458125,10.091145833333334,203.23739583333332,166.50395833333334,2.8577607674073486,15.329111652396863,28.734484671411757,2.4540921301852542e-05,F
158.48864583333332,79.25072916666667,32.40145833333333,35.638890219574726,34.20144900514669,10.366586847813695,151.0,64.0,31.0,255,223,98,84,31,2,4.87326387431562,4.521935514386215,3.5998465100895096,0.00894474826388889,0.016709483506944425,0.03458535156250002,-0.32821580886069723,1.2263368259863938,4.641415846691736,109.018125,157.6040625,168.66625,32.50444336011681,5.545531624298409,11.303579194404163,98.0,159.0,166.0,-0.3863447074896248,97.62166666666667,10.411354166666667,202.38958333333332,158.48864583333332,3.4870678106731217,12.910456672521525,35.638890219574726,2.3506686365501674e-05,F
192.366875,119.50875,44.41229166666667,34.51377120417841,36.58988542075756,11.733819309227377,189.0,115.0,41.0,255,223,94,112,50,17,4.828052523311443,4.898962065950285,3.658668586546403,0.008538042534722219,0.008283637152777776,0.03453255208333335,-0.9491165584364638,-0.8091822591300821,1.1329799068465887,144.65270833333332,150.62729166666668,178.5903125,33.21163533811001,5.55722549163974,10.584558815510944,141.0,151.0,180.0,-0.7464568314417026,132.74697916666668,14.702083333333333,196.21854166666665,192.366875,3.171191257722491,9.43932101406649,34.51377120417841,2.307605697658642e-05,F
216.95875,151.05989583333334,57.450208333333336,26.261960896021584,28.23245133392569,13.550977054192952,219.0,149.0,55.0,255,235,115,141,81,23,4.506698958273074,4.723152521028645,3.940233849296062,0.01250894097222222,0.010134809027777775,0.023321527777777774,-0.2561301512451837,-0.3459612538385666,0.7865546083238848,171.856875,144.54708333333335,184.65427083333333,25.079434939827525,5.294245287075602,6.781404759338779,171.0,146.0,186.0,-0.3585941820835857,160.1175,17.50375,187.84364583333334,216.95875,1.912618868854953,11.081715009024219,26.261960896021584,2.2536917968605595e-05,F
173.66541666666666,127.80739583333333,60.55947916666667,21.692071608302474,23.990950713445738,11.899168551992725,169.0,123.0,58.0,255,253,146,133,87,28,4.288291519933937,4.261693437463921,3.6255277058219253,0.01747376302083334,0.01867534722222224,0.03528487413194443,2.063631503262413,5.5203819378516705,8.505022694750384,144.67885416666667,138.6546875,170.47208333333333,21.579385676776482,4.434996818188684,6.074284237097863,140.0,140.0,169.0,-0.4038459257195863,133.889375,17.712604166666665,166.21645833333332,173.66541666666666,2.01473930529882,10.568359812348548,21.692071608302474,1.9432701725087112e-05,F
99.210625,103.340625,135.0696875,19.42594945194121,13.581920259768438,30.72367501052476,99.0,101.0,127.0,240,203,255,4,6,0,4.190944520437985,3.7043263510411952,4.652539374353284,0.020872743055555556,0.03411113281250003,0.012037348090277775,7.004796257530863,11.688413986633975,0.7605920305083416,113.82635416666666,134.6884375,110.38833333333334,15.068819671468386,5.5259908289760205,13.222614361598675,111.0,134.0,114.0,-0.6518075187040671,105.72052083333334,120.4365625,67.961875,135.45739583333332,17.7410463525575,40.43090305056734,30.581272480909774,0.05155253648548982,F
121.17145833333333,102.62854166666666,99.41364583333333,15.905134717230906,10.071946288574544,11.71160576627159,121.0,103.0,98.0,218,172,150,63,63,56,4.140864332847941,3.6666084210600154,3.822499721720587,0.01974722222222221,0.03315290798611114,0.027866992187500005,1.1657729675281976,2.1570946023077635,1.4763948623559777,115.14375,134.963125,132.65427083333333,10.941966349983291,3.8002596710893766,5.720099111319311,116.0,135.0,132.0,0.7633072621651624,107.82197916666667,49.32083333333333,48.80375,121.9959375,68.04069082276347,25.146864998858874,15.48455830807239,0.08604633489692862,H
127.45229166666667,94.0678125,81.60125,28.95003265251349,17.678567691742177,14.804291273281766,135.0,100.0,85.0,228,174,132,39,42,36,4.535089278975813,4.013644040396853,3.974585638948026,0.014243945312499992,0.024837044270833327,0.022133159722222216,1.0576927740443187,0.5750790601894371,-0.5769511433674626,109.54229166666667,139.8484375,140.40572916666667,21.282212911606035,4.4853984931026005,7.018477732147428,116.0,140.0,141.0,0.8750586094153547,102.63572916666666,16.700833333333332,88.788125,127.7746875,33.58404071835642,28.4443371748703,28.093982246096946,0.011171762647114055,H
76.90739583333334,50.10916666666667,42.052083333333336,29.52052724181908,8.148974841795882,6.532386929220862,67.0,48.0,42.0,187,110,61,40,32,20,4.4146687421466355,3.253889603937874,3.26231218697996,0.016377170138888876,0.05046922743055553,0.04252725694444444,1.1921196290727138,9.422366009075747,-0.6613047898249911,61.214166666666664,138.99791666666667,138.11927083333333,15.28658750797211,9.667783475357156,10.227508020121485,58.0,135.0,134.0,0.9648649128136983,57.2128125,22.616145833333334,97.87489583333333,76.99739583333333,47.23824423577503,55.443633867627064,29.431932302376094,0.046758439048934765,H
174.7884375,89.5853125,33.857395833333335,29.43037921052429,27.639031370702504,7.7559236427165335,174.0,83.0,33.0,255,193,80,53,18,6,4.755658572286141,4.561496155419263,3.3973889579971903,0.010344487847222219,0.012539865451388887,0.042745334201388874,0.2000639949049252,0.07386399710689329,2.1839620862404034,121.23197916666666,158.88927083333334,173.24708333333334,26.052135993674284,5.1518938153831,10.902866205409271,117.0,160.0,173.0,-0.27415894091687826,108.71104166666667,11.2903125,204.18177083333333,174.7884375,3.1899565544079778,15.65546300382551,29.43037921052429,2.4465032287127823e-05,F
199.7303125,113.51510416666666,34.27614583333333,20.026931812412265,28.76457567096751,11.926235686309377,199.0,111.0,32.0,255,249,127,136,52,12,4.347932870030448,4.647149851233317,3.515807437764366,0.01566950954861112,0.012064887152777762,0.04007313368055552,0.43374872073338366,2.0374455488229017,12.388922651845398,143.94645833333334,156.5228125,182.9275,23.402293512031335,6.98528963297231,6.044656214376464,142.0,157.0,183.0,-0.7969095714003217,130.24947916666667,14.202395833333334,211.88427083333335,199.7303125,2.7902311899403553,10.581540653105103,20.026931812412265,2.4989013197512494e-05,F
196.00302083333332,118.5209375,39.9340625,31.571378969586245,37.483209840599656,15.415986229001387,197.0,117.0,36.0,255,236,120,106,35,5,4.793809885178813,4.972554884190959,3.971518527131008,0.009314539930555551,0.008105664062500005,0.024032421874999994,-0.3316479325546484,-0.22907186384699463,1.876277064305662,145.38677083333334,152.52489583333335,181.06385416666666,32.70955345903012,7.142172652455459,8.523679378378759,145.0,153.0,183.0,-0.7517626130930528,132.74625,14.733958333333334,204.29083333333332,196.00302083333332,3.31804613664888,12.384222124901058,31.571378969586245,2.374513752941131e-05,F
223.733125,161.43572916666668,59.78427083333333,20.998537315752294,29.31529809831918,16.453685709489207,227.0,161.0,59.0,255,242,115,147,78,19,4.328059202463228,4.764236202081854,4.18802164054747,0.014987499999999999,0.009910264756944447,0.017547070312499996,0.16955370657921787,-0.28399456727274286,-0.13629580234178462,180.3621875,142.03989583333333,187.35354166666667,24.2574165507138,6.999789579395652,4.426366074249156,181.0,143.0,188.0,-0.642427279152625,168.4925,18.568854166666668,187.84489583333334,223.733125,2.312792490417729,13.468296298993526,20.998537315752294,2.217828204942067e-05,F
227.43041666666667,171.36520833333333,68.87270833333334,17.702428971557985,26.846961303033854,18.24482931768881,229.0,165.0,63.0,255,249,136,164,98,20,4.171474478952641,4.606825764709856,4.156431507845071,0.01707762586805555,0.011718207465277783,0.02029190538194444,-0.35510417939724404,-0.506203044614117,0.39845681277125555,187.8015625,138.7809375,186.63510416666668,21.654712190620167,7.163000357468492,3.182975054486391,184.0,142.0,187.0,-0.27471808825853294,176.48197916666666,19.456770833333334,178.62645833333335,227.43041666666667,2.330058562743858,15.33633512142315,17.702428971557985,2.144482745153099e-05,F
207.341875,162.9884375,74.8090625,20.07933215566963,28.555960623693387,23.844065936226016,203.0,155.0,68.0,255,255,218,147,105,38,4.304500767855371,4.476080528531734,4.085042641764988,0.015840668402777786,0.014988541666666676,0.024390277777777778,-0.3331847247047208,1.72085235657931,5.820357582219499,177.2690625,135.10885416666667,178.88020833333334,23.480763428909782,7.66308281766544,4.909495896382563,172.0,136.0,179.0,0.31757118923673666,166.22239583333334,20.2390625,163.90208333333334,207.3490625,3.059690064003284,21.483210397728165,20.09466992855967,0.0007176210118024557,H
121.434375,118.90541666666667,165.75177083333332,16.081539158075273,12.856832320847499,28.69794829682921,124.0,120.0,167.0,198,192,255,21,20,16,4.013174877816081,3.864743081654232,4.7144024931156885,0.023327669270833334,0.02772851562499999,0.01029997829861111,4.977469334237642,4.7870150843754455,1.1086688160118756,132.45416666666668,140.07541666666665,103.61635416666667,13.965708872289854,4.12241583618015,11.363272491140012,134.0,140.0,102.0,-0.6781025964213563,125.00614583333333,123.4221875,74.78145833333333,166.31041666666667,17.575254485066317,24.3822756226717,27.67060895293757,0.0689047446938286,H
141.87822916666667,105.63104166666666,89.62395833333333,12.13814858332258,6.800958492369333,11.346973208669521,143.0,106.0,88.0,216,163,146,103,71,56,3.887724096661382,3.285389843135294,3.786865540954694,0.02376972656249999,0.046040256076388925,0.027302582465277777,0.6760130966611362,3.9255335260242257,1.0658846813000444,122.26395833333333,140.2834375,142.66875,7.628094519489378,2.866359598909463,6.39049281648137,123.0,140.0,143.0,0.7324830526608767,114.64875,18.8046875,93.41604166666667,141.87822916666667,38.20980293756229,24.111776016397684,12.13814858332258,1.7940874193596053e-05,F
161.1809375,110.5075,76.8640625,21.590890033864447,19.04228151815498,11.395583947130298,158.0,108.0,76.5,255,218,139,73,56,39,4.1698493168507405,4.016658485061653,3.7941897896219037,0.024587174479166675,0.028956467013888893,0.028648567708333326,3.565431537995835,4.6146612986242355,2.1677162387693,130.33854166666666,144.2475,154.66083333333333,18.793465563148906,2.2043975934481512,6.213792398545531,128.0,144.0,154.0,-0.08978976027308347,121.83364583333334,11.695208333333333,132.97791666666666,161.1809375,2.559096918823231,12.974571758882407,21.590890033864447,1.9745464949275717e-05,H
77.32958333333333,50.016041666666666,35.14427083333333,41.8567114271183,25.208529330333093,18.46546660011554,57.0,40.0,33.0,226,179,255,4,0,0,4.7495815579266765,4.417401896245478,4.194878344310079,0.012497113715277767,0.016518120659722215,0.01728828124999998,-0.5949208727809685,0.36682585509764154,11.057082829860391,59.49635416666667,138.20166666666665,141.79135416666668,32.69100263642225,7.24377299632051,9.668813064844066,46.0,136.0,139.0,0.899000080569932,56.498645833333335,11.331770833333334,134.633125,77.568125,7.922385937801985,45.850740481854544,42.09185323770355,0.0007809214478916621,F
169.48989583333332,101.988125,36.981770833333336,59.90374311820992,50.995735775824514,28.306528637945274,186.0,99.0,30.0,255,255,255,15,1,0,5.226115080537491,5.208587972638676,4.2127023305254845,0.006408832465277773,0.006287847222222216,0.021848459201388854,-0.8564762850216026,-0.3927042481210403,18.36385878340813,125.78041666666667,150.53229166666668,172.8821875,51.084410454590305,10.249562945881996,20.48097123465691,131.0,153.0,180.0,0.24614667181745495,114.76552083333333,17.029166666666665,199.55760416666666,171.07385416666668,18.963637994125023,34.8994987799727,59.102036271142126,0.0018728946815559277,F
223.85770833333333,154.5940625,52.64604166666667,20.786232496893962,35.645627159294406,29.053311718831594,225.0,150.0,45.0,255,255,239,154,65,10,4.252467864324864,4.870726501955049,4.32157012275625,0.017984700520833338,0.009429904513888894,0.018362369791666666,-0.4328146070770891,0.5511702096341571,9.541308727047555,176.24697916666668,145.69927083333334,188.42,28.143237443322555,9.59744320821867,6.219027925112841,173.0,148.0,190.0,0.0025332597176673166,163.71604166666665,18.060625,196.69604166666667,223.86354166666666,3.2354919166501306,26.98358499776479,20.793822298700412,0.0003161821189240473,F
227.86322916666666,165.26708333333335,62.634479166666665,22.380714865835184,34.54715858783549,22.297426952163473,233.0,164.0,59.0,255,255,171,150,84,4,4.217896115518888,4.914322904433911,4.428870765019318,0.019811979166666667,0.008109157986111115,0.014123220486111109,-0.5255018587679734,-0.6079536591689729,1.0950569391257385,183.99260416666667,142.01072916666666,187.72614583333333,27.83432098090981,8.975115452459798,4.437964029679898,185.0,145.0,189.0,-0.43763752540831474,172.291875,18.683645833333333,186.3334375,227.86427083333334,2.9195146642149226,19.120499651776722,22.381819595972292,2.2339864436246526e-05,F
235.04604166666667,194.4425,84.2853125,12.294323086893826,25.07240818276803,24.257107053617855,234.0,191.0,78.0,255,255,224,145,85,13,3.69716239608041,4.559256531740328,4.387890633444403,0.030935004340277773,0.012393164062500005,0.017066189236111123,3.9424747556925537,0.07467211118000883,2.8461362788722067,204.79979166666666,130.84291666666667,187.1715625,19.2579074656775,7.486426038263443,4.125813512742315,202.0,131.0,188.0,0.43202924253434755,194.04979166666666,22.186770833333334,164.37583333333333,235.04895833333333,2.742112170538611,22.075934279335847,12.297886800107728,0.00022806346658400144,F
230.30197916666665,183.88729166666667,78.14760416666667,20.221769319627615,29.975104339516992,20.621337667005246,234.0,183.0,75.0,255,255,154,135,74,20,4.053596516754373,4.704290641192647,4.387084489960845,0.021410416666666668,0.01056961805555555,0.014516688368055556,6.419817732501855,0.401202247271232,-0.09303958715080496,196.60270833333334,133.95604166666666,186.37270833333332,24.538436536685268,7.736085961147528,4.304097485528245,197.0,136.0,188.0,-0.20113477347844516,185.72739583333333,20.932604166666668,169.4084375,230.30197916666665,2.696513854649364,17.241403403104798,20.221769319627615,2.033258259631213e-05,F
217.57583333333332,168.80052083333334,77.41447916666667,23.273041435078675,34.41579548543662,25.156753954363815,219.0,162.0,70.0,255,255,234,160,105,35,4.410664760805202,4.821684311060941,4.263497169461608,0.013361501736111113,0.00904557291666667,0.019498480902777785,-0.9583860684785224,-0.4201577005813686,5.7947497936125725,183.65614583333334,136.60510416666668,180.790625,28.258774333152985,8.301543216825168,6.333419595766703,180.0,140.0,181.0,-0.13866870714560997,172.97552083333332,19.693125,165.40791666666667,217.578125,3.331040037942354,21.246167787620482,23.27642182877432,0.00017663672714262658,F
125.27083333333333,114.7225,148.16,15.56683786040769,10.879006637403373,21.04450700301625,128.0,117.0,149.0,186,164,209,19,29,32,4.028858823933878,3.71362020261232,4.438822227517527,0.022182855902777767,0.030583203124999996,0.014251649305555553,3.450373909234881,2.947103822763304,0.7602409314471466,128.58791666666667,139.371875,111.49885416666666,12.100024958364985,3.3715786091545206,8.455323689076957,131.0,140.0,111.0,-0.47380659035269557,121.69260416666667,131.18354166666666,58.91229166666667,149.2828125,19.62438056236673,18.244588665727633,19.767416276704207,0.11196253134486882,H
142.55020833333333,103.37427083333333,79.6940625,20.648158209791916,17.705867215228853,20.34673003407248,142.0,105.0,80.0,255,240,166,80,43,16,4.3258196215716955,4.110035193475301,4.41531215306914,0.01742621527777778,0.022417643229166666,0.013799414062500006,3.7250048879621582,7.197669849545324,-0.31358497769138705,120.38052083333334,140.854375,147.49395833333332,17.694846699780495,3.663138685067993,10.0336395107457,121.0,140.0,148.0,0.48496620440626215,112.39875,20.174166666666668,112.136875,142.55104166666666,37.41607663788685,34.96767278836805,20.647651676359324,1.835491269277599e-05,F
175.28958333333333,119.92614583333334,75.18802083333334,26.703836643693272,29.102109454964474,17.119115845536513,167.0,111.0,73.0,255,255,211,108,59,24,4.49656513568784,4.387163630231248,4.046282679838855,0.014802799479166674,0.019505468750000008,0.02294971788194445,0.6673426059026806,3.9579096818860435,10.075374408451957,140.49135416666667,144.92583333333334,160.97375,26.26466511461548,5.165643648719446,7.694474376947394,132.0,145.0,159.0,-0.2917514071386608,131.38666666666666,13.105833333333333,145.6709375,175.28958333333333,2.980360599920009,15.9466215451558,26.703836643693272,2.048409287099879e-05,F
180.0875,115.66885416666666,58.695729166666666,34.874887245934815,41.66034821350392,22.891206064629184,176.0,106.0,55.0,255,255,183,63,37,14,4.820876282465106,4.94444086193052,4.289749648529478,0.009865364583333334,0.00950323350694446,0.018684939236111118,0.03230475488053042,1.2942656627745945,4.163651965659861,138.66135416666665,148.3325,169.1140625,36.82928248237037,8.049318423527133,8.948568912369568,131.0,150.0,168.0,-0.5049309116295942,128.4578125,13.685208333333334,173.45625,180.08760416666667,3.9915888073043324,18.722423123200873,34.875109505347545,2.179322838114753e-05,F
200.821875,134.02875,51.305104166666666,36.881795145451385,44.9895173728003,25.524488547552707,205.0,130.0,45.0,255,255,233,47,16,0,4.809931655218386,5.13239576743369,4.378796940210638,0.010802929687499999,0.006790277777777777,0.016617317708333332,-0.39554726070205026,-0.16393692027919737,5.048498195295442,156.33364583333332,146.898125,180.4190625,38.94763355615545,9.691106136610086,11.19443272886544,155.0,149.0,183.0,-0.29616044742844283,144.59145833333332,16.397708333333334,190.77875,200.8228125,6.347174154556017,26.223669462990234,36.88298445204568,0.00017874400583408503,F
223.0421875,164.545,63.73802083333333,30.4225278269494,45.58069373832157,35.50844694458253,231.0,161.0,54.0,255,255,243,125,55,0,4.336834809807239,5.149753380739643,4.747950311895283,0.026539865451388887,0.006407139756944446,0.01153183593749999,0.27875122485244574,-0.6370246374085573,2.743920222650912,182.16104166666668,140.76239583333333,186.1940625,37.38837139514902,11.225143952751013,8.477712579430083,182.0,146.0,189.0,-0.044105369495140406,170.5584375,19.210625,184.74989583333334,223.0509375,4.067453598511195,32.53149835783492,30.43066930808063,0.0010738860246197613,F
222.7359375,164.78125,62.32541666666667,30.291142134779715,42.43927846666144,29.296155532647205,232.0,163.0,56.0,255,255,251,103,42,0,4.414228978939555,5.097380362795527,4.627680652390499,0.018914518229166667,0.006991840277777773,0.012482812499999961,0.6093103679019753,-0.48305622229884415,4.811078510680642,182.0975,140.25989583333333,186.87802083333332,35.3952249898674,9.965934476462772,7.47952874515273,183.0,145.0,189.0,-0.27458322350171316,170.43427083333333,19.236458333333335,185.9459375,222.74395833333332,3.6088323305371994,26.00258589216517,30.29903506711499,0.0006357022253321582,F
228.7521875,192.55625,86.02625,26.997803641497278,39.95049491897232,28.315321575738814,236.0,203.0,87.0,255,255,205,107,45,0,4.154415808789187,4.889657876278163,4.674117063345322,0.023463389756944446,0.009701953125000004,0.012339973958333332,3.432486436775096,1.3168613125183866,0.7511823897987773,201.80625,129.44583333333333,185.06677083333332,33.23965945880764,9.341483606591739,5.328756498704236,210.0,127.0,187.0,-0.3948990098653378,191.250625,22.489479166666666,161.43979166666668,228.7521875,3.5263729211092576,24.586325805684428,26.997803641497278,1.9169368727966585e-05,F
224.26260416666668,171.560625,71.72395833333333,21.522689033164884,26.7616382709039,14.108945483803195,230.0,170.0,71.0,255,235,123,119,60,8,4.0255426734909925,4.538234279429675,4.038717419531457,0.024549197048611117,0.0136255859375,0.02140499131944444,6.4690349622782115,1.8811293764708026,0.7734162391646695,187.04416666666665,137.43114583333335,184.9846875,22.923026253941448,6.518151637573286,5.2823482493436344,188.0,140.0,186.0,-0.45044493081262005,175.9546875,19.589479166666667,173.95041666666665,224.26260416666668,2.444064608815809,11.233452637534118,21.522689033164884,2.0963065189922022e-05,F
198.731875,146.44572916666667,68.47125,29.535687887441778,31.26406304385248,13.024128509712272,195.0,138.0,64.0,255,247,138,146,102,42,4.621467645720752,4.620397047722834,3.653783154331612,0.010275173611111112,0.01186076388888889,0.037244552951388905,-1.232459903808594,-0.039673297797517826,3.553402097280272,163.8603125,139.835625,175.77333333333334,28.111081146687994,5.318331272687107,8.590442686820952,158.0,142.0,175.0,-0.4326345287048052,153.20822916666665,17.72854166666667,166.91489583333333,198.731875,2.402094996719299,10.49195857696817,29.535687887441778,2.0501603092593256e-05,F
123.9953125,102.1690625,94.52822916666666,40.242417491091956,29.576716299105293,28.300644776768177,117.0,99.0,95.0,255,250,247,10,14,4,4.898781711661,4.586709890996389,4.698619841495598,0.010326432291666675,0.013963302951388883,0.01101649305555553,1.5115261976901273,3.879040171978537,2.3211188305326065,115.08604166666667,136.40989583333334,135.4334375,30.822250704617012,5.6203134170449935,17.235620415298673,112.0,136.0,131.0,0.4087996344840542,107.83447916666667,74.175625,72.60479166666667,127.886875,71.26011031794746,47.99702744656795,38.86433554988912,0.08830217005389195,F
186.72197916666667,130.6525,66.68322916666666,44.236223093556475,46.22332647502413,29.64826389643216,189.0,118.0,64.0,255,255,231,77,40,0,4.977045928256602,5.1165547857646825,4.715810212335845,0.00824116753472222,0.0072047309027777765,0.010600086805555535,-1.1367179420271827,-0.39098389749540186,1.8887010064276284,150.1390625,143.64572916666665,169.8534375,42.03113844664565,9.060158461269648,15.018290191194438,143.0,144.0,173.0,0.03462232683669763,140.13770833333334,15.256770833333333,162.52239583333332,186.72458333333333,4.364798342705266,36.77597039408545,44.23991857654942,0.00013314521423664002,F
222.58354166666666,171.00302083333332,82.49697916666666,31.53006336482581,49.84867403827875,43.75933937505492,232.0,168.0,72.0,255,255,251,84,38,0,4.321372840568841,5.1851651518731305,5.06356079468693,0.031245464409722225,0.006251106770833328,0.007804210069444448,0.62201568542979,-0.8416559628507541,0.6447937391444252,186.53395833333335,138.435,179.73645833333333,40.67169230761034,12.116721572548686,9.830189678905688,187.0,142.0,181.0,0.12660823806125285,176.35645833333334,19.43375,163.9815625,222.60239583333333,4.9130339510496635,40.27268736449796,31.546895226418865,0.0023631558159095747,F
215.69916666666666,164.50625,82.2534375,38.381000064774526,51.341996318194525,41.219655994039144,228.0,162.0,71.0,255,255,242,70,29,0,4.501390848447558,5.222313426245235,4.974467261045371,0.027122200520833334,0.005891037326388886,0.00895868055555555,0.3022582336005035,-0.8494036203660618,1.0032371270385196,180.31552083333332,138.9365625,176.98010416666668,43.620380948631485,11.145011807243353,11.917875229635076,183.0,143.0,179.0,0.008743408601481711,170.4471875,19.772291666666668,160.69270833333334,215.81489583333334,12.570104371680076,38.33461432132754,38.20278413432913,0.0015298594063976952,F
161.67104166666667,103.65645833333333,50.21239583333333,38.196006485167146,31.30926879466522,24.830286288656623,161.0,100.0,46.0,255,245,255,18,17,0,5.0138059713180985,4.789390004592435,4.201640458697445,0.007890104166666667,0.010153624131944426,0.02069392361111109,0.3769697920799784,1.3831100736704238,22.151484054334148,125.2253125,146.82864583333333,166.511875,31.2696399101537,5.415016951303043,14.175649038087874,123.0,148.0,167.0,0.4279482662223034,114.92135416666666,16.036875,178.7928125,163.44947916666666,14.62966074684264,24.40890996828502,36.666005908907856,0.0006764201366996298,F
167.79135416666668,107.22177083333334,45.678333333333335,25.44524980717552,23.873544567103618,11.375699123814568,163.0,104.0,46.0,255,246,134,97,29,0,4.448118749992365,4.357225902131969,3.7471163902482836,0.0163169921875,0.01860570746527777,0.029566970486111115,1.6425268716297081,4.273798378915487,5.656552302509619,129.28239583333334,146.74635416666666,170.861875,22.837034580405778,3.4503528260985097,7.5088478799596805,126.0,146.0,169.0,-0.1917844435579327,118.330625,14.900520833333333,185.5828125,167.79135416666668,1.7917053502364646,13.090351743040001,25.44524980717552,2.1174788392669502e-05,F
178.40333333333334,117.1659375,46.27885416666667,22.394903376041214,20.400910573944824,11.994688526749355,178.0,118.0,45.0,255,196,95,89,35,0,4.456434183117965,4.4028165332906255,3.8692604722951343,0.01527170138888888,0.014976974826388876,0.024225651041666664,0.9279992892845308,0.6567051859117945,-0.14067475341203117,138.98520833333333,145.86229166666666,174.9034375,19.851978017482217,2.996629175412026,6.859918963340148,140.0,146.0,174.0,0.11105166582278707,127.41052083333334,15.941458333333333,188.9509375,178.40333333333334,1.3838766346501248,15.184531230974075,22.394903376041214,2.1352512678557103e-05,F
191.57927083333334,136.07739583333333,63.19864583333333,26.119292986889647,24.038709006897935,12.650256018472485,188.0,134.0,66.0,255,226,112,94,40,4,4.594399404968599,4.514265894064681,3.7997312652567237,0.012527951388888882,0.014463671875,0.030086436631944446,0.20271898755588946,1.5242240475612672,2.319273646836222,155.19020833333335,142.07177083333335,174.18864583333334,22.91397108294262,2.8191227561334227,8.2346281184742,153.0,142.0,173.0,-0.16518991329166688,144.38854166666667,16.822604166666668,170.703125,191.57927083333334,1.5436325831133864,15.480390506520662,26.119292986889647,2.076822356631393e-05,F
179.77770833333332,125.7415625,63.14635416666667,26.452551132450925,19.640179417678286,5.687572091080046,175.0,121.0,63.0,240,174,92,130,91,37,4.56784726446633,4.220678251434109,3.140935218624053,0.011102669270833332,0.016596202256944442,0.052648307291666696,-0.9899932912052742,-0.941775477658854,1.0072217523645959,145.15177083333333,142.59614583333334,169.42125,20.31640826477003,1.9238431966767215,8.811500918543901,141.0,143.0,168.0,0.47595436472754254,134.7853125,15.881458333333333,164.00625,179.77770833333332,1.2599230955090959,12.271705366580745,26.452551132450925,2.0459088355405893e-05,F
148.06114583333334,104.01510416666666,59.05614583333333,17.195527238802516,12.087962374368532,5.200908748677097,145.0,102.0,59.0,229,164,87,109,79,43,4.114436760241933,3.7548354793671583,3.039272811235862,0.02035468749999999,0.029350390624999993,0.05755425347222221,2.289715729396364,3.3082193727686766,0.9558647693539437,121.50166666666667,140.56677083333332,159.90208333333334,13.138810089028441,1.9974775732948722,4.7612581313194475,119.0,140.0,159.0,0.5625660493033081,112.0671875,15.101145833333334,152.76239583333333,148.06114583333334,0.878966450098811,7.458559295197876,17.195527238802516,1.9019402557740487e-05,H
85.17104166666667,70.63197916666667,42.73614583333333,72.23193340262738,48.32719729268637,26.259820895785495,48.0,52.0,38.0,255,255,245,0,3,0,5.062804213587498,4.891107252253488,4.5314476237984165,0.009638715277777795,0.010850282118055552,0.013206770833333306,-0.45504455386219744,1.2559804883014598,3.9087128204625188,76.64833333333333,129.98572916666666,145.83895833333332,55.44373534394025,10.612556659133366,17.87909926650661,54.0,125.0,138.0,0.7665501691470367,71.80802083333333,35.07020833333333,118.55822916666666,89.50895833333334,22.541953201159476,51.105694653637336,69.69897717863773,0.08038537241172833,F
